Country/Region,State/Province,City,Postal Code,Region,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM
United States,Colorado,Greeley,80634,Pacific,40.4109,-104.7541,1044.4,2306.48,1094.32,1196.18,1424.15,Lot's O' Nuts,1044.4
United States,Florida,Kissimmee,34741,Gulf,28.3051,-81.4242,2938.25,420.56,2542.68,1680.06,1107.01,Wicked Choccy's,420.56
United States,Florida,Sanford,32771,Gulf,28.8013,-81.285,2935.03,364.64,2499.25,1637.59,1078.39,Wicked Choccy's,364.64
United States,Illinois,Danville,61832,Interior,40.137,-87.6217,2294.97,1070.64,1118.57,287.4,595.19,Secret Factory,287.4
United States,California,Westminster,92683,Pacific,33.7524,-117.9939,586.45,3431.7,2415.44,2550.41,2566.0,Lot's O' Nuts,586.45
United States,Texas,Mansfield,76063,Interior,32.5773,-97.1416,1367.49,1507.98,1730.05,1145.22,719.68,The Other Factory,719.68
United States,North Dakota,Fargo,58103,Interior,46.8564,-96.8123,2003.7,2118.38,148.2,780.67,1424.65,Sugar Shack,148.2
United States,Maryland,Laurel,20707,Atlantic,39.1077,-76.872,3194.15,869.59,1841.48,1189.04,1241.93,Wicked Choccy's,869.59
United States,Washington,Bellingham,98226,Pacific,48.7974,-122.4448,1980.08,3898.87,1928.55,2609.2,3052.74,Sugar Shack,1928.55
United States,Texas,Missouri City,77489,Interior,29.5962,-95.5115,1586.35,1403.24,2060.45,1390.96,804.5,The Other Factory,804.5
United States,Texas,Pearland,77581,Interior,29.5617,-95.2721,1609.59,1381.89,2064.96,1387.88,793.21,The Other Factory,793.21
United States,Michigan,Rochester Hills,48307,Interior,42.6593,-83.1225,2725.45,1190.33,1184.48,628.93,1026.14,Secret Factory,628.93
United States,Minnesota,Maple Grove,55369,Interior,45.1284,-93.4589,2078.57,1801.56,392.13,471.6,1151.68,Sugar Shack,392.13
United States,North Carolina,Chapel Hill,27514,Gulf,35.9203,-79.0372,3007.83,467.37,1952.65,1172.73,993.06,Wicked Choccy's,467.37
United States,Colorado,Commerce City,80022,Pacific,39.8259,-104.9113,985.84,2302.15,1155.32,1222.4,1416.38,Lot's O' Nuts,985.84
United States,West Virginia,Wheeling,26003,Atlantic,40.1027,-80.6476,2878.98,893.38,1522.63,847.91,989.97,Secret Factory,847.91
United States,California,Citrus Heights,95610,Pacific,38.6946,-121.2692,1072.39,3685.82,2267.21,2616.66,2797.33,Lot's O' Nuts,1072.39
United States,California,Pico Rivera,90660,Pacific,33.9886,-118.0883,599.14,3437.1,2401.89,2546.08,2569.51,Lot's O' Nuts,599.14
United States,California,San Mateo,94403,Pacific,37.5395,-122.2998,1087.01,3780.83,2416.15,2741.81,2894.32,Lot's O' Nuts,1087.01
United States,Iowa,Waterloo,50701,Interior,42.4778,-92.3661,2006.09,1524.72,694.42,187.93,844.23,Secret Factory,187.93
United States,Indiana,Elkhart,46514,Interior,41.7101,-85.9729,2471.68,1155.42,1072.61,383.09,811.37,Secret Factory,383.09
United States,Colorado,Loveland,80538,Pacific,40.4262,-105.09,1028.16,2334.28,1109.71,1223.88,1451.53,Lot's O' Nuts,1028.16
United States,California,Inglewood,90301,Pacific,33.955,-118.3556,622.81,3462.02,2421.35,2569.73,2594.42,Lot's O' Nuts,622.81
United States,California,La Mesa,91941,Pacific,32.7604,-117.0115,490.11,3356.47,2439.34,2523.64,2500.54,Lot's O' Nuts,490.11
United States,California,Modesto,95351,Pacific,37.6236,-120.9966,989.3,3665.66,2319.65,2630.17,2779.11,Lot's O' Nuts,989.3
United States,Missouri,Independence,64055,Interior,39.0545,-94.4039,1703.08,1430.37,1017.98,420.46,588.27,Secret Factory,420.46
United States,New Mexico,Clovis,88101,Pacific,34.4126,-103.2214,808.95,2070.45,1632.01,1355.57,1212.0,Lot's O' Nuts,808.95
United States,Nebraska,Grand Island,68801,Interior,40.9219,-98.3411,1488.62,1823.95,818.32,653.09,975.96,Secret Factory,653.09
United States,Florida,Melbourne,32935,Gulf,28.1384,-80.6524,3015.93,439.86,2592.9,1731.89,1173.94,Wicked Choccy's,439.86
United States,Arkansas,Pine Bluff,71603,Gulf,34.1897,-92.0448,1830.97,1046.35,1586.5,817.26,215.91,The Other Factory,215.91
United States,Minnesota,Saint Cloud,56301,Interior,45.541,-94.1819,2059.56,1873.27,324.5,540.61,1212.29,Sugar Shack,324.5
United States,Florida,Miramar,33023,Gulf,25.9894,-80.2153,3137.46,682.11,2826.57,1963.83,1377.89,Wicked Choccy's,682.11
United States,Ohio,Mentor,44060,Atlantic,41.6895,-81.3421,2846.43,1069.19,1366.55,767.43,1047.48,Secret Factory,767.43
United States,Idaho,Meridian,83642,Pacific,43.615,-116.3975,1259.52,3324.19,1637.87,2121.74,2447.02,Lot's O' Nuts,1259.52
United States,California,Danville,94526,Pacific,37.814,-121.966,1074.32,3749.87,2374.28,2704.17,2862.78,Lot's O' Nuts,1074.32
United States,Arkansas,Springdale,72762,Gulf,36.1835,-94.1762,1650.23,1286.97,1337.31,663.41,397.97,The Other Factory,397.97
United States,California,Sunnyvale,94086,Pacific,37.3764,-122.0238,1057.25,3757.58,2407.96,2724.79,2871.52,Lot's O' Nuts,1057.25
United States,California,Coachella,92236,Pacific,33.675,-116.1772,419.22,3265.97,2311.52,2406.17,2402.9,Lot's O' Nuts,419.22
United States,South Dakota,Aberdeen,57401,Interior,45.4661,-98.4856,1803.01,2110.49,343.19,779.45,1356.75,Sugar Shack,343.19
United States,Florida,Jupiter,33458,Gulf,26.9339,-80.1201,3109.0,579.41,2736.16,1874.69,1305.93,Wicked Choccy's,579.41
United States,California,Dublin,94568,Pacific,37.7166,-121.9226,1065.94,3746.59,2377.8,2704.0,2859.72,Lot's O' Nuts,1065.94
United States,Ohio,Grove City,43123,Atlantic,39.8814,-83.0839,2669.99,886.21,1388.17,654.35,805.6,Secret Factory,654.35
United States,Ohio,Elyria,44035,Atlantic,41.3724,-82.1051,2777.68,1037.63,1337.85,705.33,976.72,Secret Factory,705.33
United States,Maryland,Hagerstown,21740,Atlantic,39.632,-77.7372,3122.24,892.61,1747.0,1101.57,1190.52,Wicked Choccy's,892.61
United States,Michigan,Saginaw,48601,Interior,43.4047,-83.9156,2684.98,1283.75,1084.54,587.44,1058.03,Secret Factory,587.44
United States,Texas,College Station,77840,Interior,30.6045,-96.3123,1481.88,1453.83,1947.57,1310.85,775.96,The Other Factory,775.96
United States,California,Ontario,91761,Pacific,34.0316,-117.6187,557.53,3393.55,2369.18,2505.38,2526.09,Lot's O' Nuts,557.53
United States,Washington,Renton,98059,Pacific,47.5058,-122.1157,1844.61,3844.65,1928.65,2572.76,2988.09,Lot's O' Nuts,1844.61
United States,Michigan,Canton,48187,Interior,42.332,-83.4695,2689.14,1159.59,1183.1,595.4,979.95,Secret Factory,595.4
United States,South Carolina,Summerville,29483,Gulf,33.028,-80.1739,2936.61,136.19,2145.86,1310.53,931.36,Wicked Choccy's,136.19
United States,Missouri,Gladstone,64118,Interior,39.2133,-94.5743,1694.87,1451.77,998.62,420.79,611.2,Secret Factory,420.79
United States,California,Whittier,90604,Pacific,33.9299,-118.0121,591.1,3430.91,2401.96,2542.81,2563.84,Lot's O' Nuts,591.1
United States,Texas,Abilene,79605,Interior,32.432,-99.7724,1123.5,1755.19,1770.21,1292.29,953.36,The Other Factory,953.36
United States,Iowa,Burlington,52601,Interior,40.8087,-91.117,2031.27,1320.14,906.3,84.62,640.74,Secret Factory,84.62
United States,Illinois,Palatine,60067,Interior,42.1139,-88.0429,2320.53,1274.14,922.95,221.94,795.73,Secret Factory,221.94
United States,Illinois,Oak Park,60302,Interior,41.8925,-87.7895,2332.82,1242.26,955.26,235.84,776.82,Secret Factory,235.84
United States,Florida,Port Orange,32127,Gulf,29.1383,-80.9956,2951.55,326.8,2478.68,1618.5,1074.5,Wicked Choccy's,326.8
United States,Connecticut,Danbury,6810,Atlantic,41.3917,-73.4532,3494.65,1238.12,1935.11,1424.57,1598.58,Wicked Choccy's,1238.12
United States,Washington,Everett,98208,Pacific,47.8948,-122.1987,1884.69,3859.49,1926.44,2581.9,3005.98,Lot's O' Nuts,1884.69
